Symbol,Yahoo_Symbol,Date,Open,High,Low,Close,Volume,SMA20,SMA50,SMA100,SMA200,EMA9,EMA20,EMA50,RSI14,ATR14,ATR_Pct,Volume_Ratio,52W_High,52W_Low,Distance_200DMA_Pct,Distance_52W_High_Pct,Support,Resistance,Pivot,Return_5D_Pct,Return_20D_Pct,Return_60D_Pct,Above_200DMA,Near_200DMA,Recent_200DMA_Cross_Down,Breakout,Near_Breakout,Technical_Score,Trend_Score,Momentum_Score,RSI_Score,Volume_Score,Position_Score,Breakout_Score,Setup,name,series,isin,Company_Name,Sector,Industry,Market_Cap,Enterprise_Value,Revenue,Net_Income,EPS,Forward_EPS,Book_Value,Total_Debt,Total_Cash,Current_Ratio,Quick_Ratio,ROE,ROA,Operating_Margin,Profit_Margin,Debt_to_Equity,PE,Forward_PE,PB,PEG,Dividend_Yield,Revenue_Growth,Profit_Growth,Fundamental_Score,Sector_Score,Market_Adjustment,Overall_Score,Trade_Status,Entry_Zone,Entry_Price,Stop_Loss,Target_1,Target_2,Risk_Reward,Ranking_Quality
ALMONDZ,ALMONDZ.NS,2026-09-24,19.239999771118164,20.350000381469727,19.239999771118164,19.860000610351562,448919.0,18.44099998474121,15.786399974822999,14.765899991989135,15.126750011444091,18.869223097158162,18.104255466284457,16.524983104433478,66.57790988415971,1.1756196803427876,5.919534965824842,1.1986844134231485,20.350000381469727,10.680000305175781,31.290598412260053,-2.40786123799952,14.550000190734863,20.0,19.416666666666668,7.876158473424866,22.972142906830094,50.797270275644465,True,False,True,False,True,70.97,25.0,100.0,82.84,56.95,100.0,75.0,Pre-Breakout Watch,Almondz Global Securities Limited,EQ,INE326B01035,Almondz Global Securities Limited,Financial Services,Capital Markets,2945312000.0,3720246272.0,2002400000.0,333800000.0,1.91,,15.072,493400000.0,72100000.0,,,,,18.429000000000002,16.669999999999998,16.822,8.816754,,1.1173036,,,42.699999999999996,70.0,68.43,50,-1.4715000000000003,68.4825,Actionable Watch,19.86 or below,19.86,18.1,23.39,25.15,2.0,Strong
TFCILTD,TFCILTD.NS,2026-09-24,140.89999389648438,144.38999938964844,140.5,143.4600067138672,18256425.0,141.44049987792968,122.95299987792968,99.59580001831054,83.85724983215331,141.05533747656403,138.54752615823048,124.76745920883798,69.6692310607993,4.284808846752506,2.986761917067669,2.0449974202615335,147.64999389648438,51.0,71.07645075531732,-2.837783512239589,132.92999267578125,147.64999389648438,141.8000030517578,3.1641084657861196,1.1421393244521738,84.08829225211637,True,False,False,False,False,66.49,25.0,100.0,76.66,86.57,100.0,35.0,52W High Watch,Tourism Finance Corporation of India Limited,EQ,INE305A01023,Tourism Finance Corporation of India Limited,Financial Services,Credit Services,63974191104.0,74174898176.0,2272516096.0,1541137024.0,3.33,11.67,28.336,10776069120.0,676182016.0,,,,,89.208,67.816,81.939,41.495495,11.840616,4.876482,,42.0,98.3,100.0,75.0,50,-1.4715000000000003,68.4225,Actionable Watch,143.46 or below,143.46,137.03,156.31,162.74,2.0,Strong
DIVGIITTS,DIVGIITTS.NS,2026-09-24,1175.0,1185.0,1148.9000244140625,1156.5999755859375,58655.0,1173.2075073242188,1115.584998779297,972.9379998779297,817.9287487792968,1148.9979414765255,1156.9372211708364,1109.311311409799,50.736804978441505,60.32249809874719,5.215502280136882,0.4222338839542486,1329.800048828125,573.7000122070312,41.405957097373644,-13.024519994176465,1062.0,1329.800048828125,1157.0999755859375,3.0654095447196994,-3.2538707163582203,17.924142534764933,True,False,False,False,False,52.96,25.0,57.83,85.47,29.78,100.0,35.0,Neutral Watch,Divgi Torqtransfer Systems Limited,EQ,INE753U01022,Divgi TorqTransfer Systems Limited,Consumer Cyclical,Auto Parts,33833893888.0,30918545408.0,4183539968.0,632369984.0,20.68,33.2,207.7,17700000.0,2945230080.0,,,,,21.290001,15.116,0.279,53.49613,33.32229,5.3264327,,28.000000000000004,91.3,182.5,94.9,50,-1.4715000000000003,68.2645,Actionable Watch,1156.60 or below,1156.6,1066.12,1337.57,1428.05,2.0,Strong
EIMCOELECO,EIMCOELECO.NS,2026-09-24,2270.0,2329.800048828125,2250.5,2304.39990234375,29400.0,2252.57998046875,2055.7100024414062,1856.422001953125,1728.7715032958984,2275.298317754989,2235.1110243378844,2093.6933121169004,62.20899374386484,82.46950371853531,3.5787843782955187,1.0854636480439501,2380.0,1405.5,33.29696249333227,-3.1764746914390796,2152.199951171875,2348.800048828125,2292.3333333333335,2.5362642376444144,4.47949765655562,24.394056806680165,True,False,True,False,True,68.46,25.0,78.47,91.58,52.99,100.0,75.0,Pre-Breakout Watch,Eimco Elecon (India) Limited,EQ,INE158B01016,Eimco Elecon (India) Limited,Industrials,Farm & Heavy Construction Machinery,12933872640.0,12832126976.0,2429490944.0,396092000.0,68.6,95.0,810.464,43460000.0,145206000.0,,,,,15.659,16.303,0.93,32.68513,23.602104,2.7665634,0.69,17.0,14.7,6.2,71.46,50,-1.4715000000000003,68.18849999999999,Actionable Watch,2304.40 or below,2304.4,2180.7,2551.81,2675.51,2.0,Strong
RPGLIFE,RPGLIFE.NS,2026-09-24,3040.0,3040.60009765625,2880.60009765625,2899.89990234375,62443.0,2734.0549926757812,2748.84599609375,2547.74599609375,2313.2759991455077,2825.3952020522206,2767.8482663949053,2693.0845359376476,59.169935383561985,133.71094134146992,4.610881266398278,2.278455147349927,3082.0,1733.0,25.35901048620801,-5.908504141993831,2490.10009765625,3047.199951171875,2933.2333170572915,2.6694955689060107,12.94203894877668,21.14717640045305,True,False,True,False,False,69.78,25.0,92.8,97.66,94.75,100.0,35.0,Momentum Watch,RPG Life Sciences Limited,EQ,INE105J01010,RPG Life Sciences Limited,Healthcare,Drug Manufacturers - Specialty & Generic,44966273024.0,42422575104.0,7343300096.0,1196400000.0,72.32,94.2,366.013,200000000.0,2743699968.0,,,,,19.107,16.292,3.304,37.59403,28.861998,7.4281516,,89.0,15.8,17.0,68.99,50,-1.4715000000000003,67.99249999999999,Actionable Watch,2899.90 or below,2899.9,2699.33,3301.03,3501.6,2.0,Strong
ALPHAGEO,ALPHAGEO.NS,2026-09-24,298.79998779296875,298.79998779296875,283.20001220703125,285.45001220703125,5339.0,304.48700256347655,278.8110009765625,244.49400024414064,228.3218000793457,296.25723977823395,299.7302494940218,282.266737652437,42.82722842713826,15.34895285581576,5.377107093862539,0.6191652460309177,368.0,164.8000030517578,25.020918768086318,-22.432061900263246,280.0,332.0,294.81667073567706,-3.220884762442988,-8.221329081686967,42.94657154445627,True,False,True,False,False,53.14,25.0,67.91,69.65,36.67,100.0,35.0,Neutral Watch,Alphageo (India) Limited,BE,INE137C01018,Alphageo (India) Limited,Energy,Oil & Gas Equipment & Services,1902110720.0,505330784.0,1534610048.0,-4452000.0,-0.71,,398.172,0.0,1406429952.0,,,,,20.235,-0.29,,,,0.75055504,,161.0,101.1,1663.8000000000002,93.65,50,-1.4715000000000003,67.87249999999999,Actionable Watch,285.45 or below,285.45,280.0,332.0,301.8,8.54,Strong
PAR,PAR.NS,2026-09-24,127.6500015258789,134.89999389648438,127.6500015258789,131.30999755859375,11310.0,138.01000061035157,115.06060028076172,102.73430000305176,98.18764980316162,134.19993742628648,131.5672364843991,119.48462423925976,52.20112779217896,8.531038358931488,6.496868873312353,0.06317572823153485,180.0,78.05000305175781,33.733720912796095,-27.050001356336807,99.0,180.0,133.33666483561197,-1.6699085215325038,31.890318178557877,48.32260179506651,True,False,True,False,False,57.84,25.0,100.0,88.4,17.21,100.0,35.0,Momentum Watch,Par Drugs And Chemicals Limited,BE,INE04LG01015,Par Drugs and Chemicals Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1647344768.0,1228924160.0,1088897024.0,144932000.0,10.65,,90.522,0.0,418428992.0,,,,,17.315,13.309999999999999,,12.570893,,1.4789774,,,20.1,41.9,86.49,50,-1.4715000000000003,67.82849999999999,Actionable Watch,131.31 or below,131.31,118.51,180.0,169.7,3.8,Strong
CALSOFT,CALSOFT.NS,2026-09-24,39.599998474121094,39.9900016784668,38.02000045776367,38.02000045776367,139801.0,38.60450038909912,29.93800018310547,26.10520013809204,20.06080008506775,38.768123377501595,37.07999016357327,32.06531764219817,56.17140727585419,2.1045006318701125,5.535246203397596,0.5053169955902552,43.130001068115234,10.899999618530273,89.52384898179533,-11.847902814287748,32.29999923706055,43.130001068115234,39.7466672261556,0.8755687001294588,12.451934083026806,67.04745200097715,True,False,False,False,False,61.35,25.0,100.0,96.34,32.69,100.0,35.0,Momentum Watch,California Software Company Limited,BE,INE526B01014,California Software Company Limited,Technology,Software - Application,2340824064.0,2296774144.0,247404992.0,146270000.0,2.37,,6.676,16117000.0,60151000.0,,,,,83.403,59.122,3.905,15.974685,,5.6710606,,,328.79999999999995,2161.1,80.47,50,-1.4715000000000003,67.5265,Actionable Watch,38.02 or below,38.02,34.86,44.33,47.49,2.0,Strong
GESHIP,GESHIP.NS,2026-09-24,1478.0,1498.5,1466.0,1482.5999755859375,606131.0,1396.3499877929687,1370.0099975585938,1427.272998046875,1359.8504998779297,1447.2543681121547,1411.9942940905341,1392.1524518193228,67.28150448826773,36.10537164169954,2.4352739940812667,0.7124690757100436,1798.0,971.0999755859375,9.026689016110723,-17.54171437230604,1294.0,1495.0999755859375,1477.3000081380208,4.034804644239687,12.556941280396416,4.268932423493577,True,False,True,False,True,64.99,25.0,78.53,81.44,39.94,100.0,75.0,Pre-Breakout Watch,The Great Eastern Shipping Company Limited,EQ,INE017A01032,The Great Eastern Shipping Company Limited,Industrials,Marine Shipping,197121884160.0,126322556928.0,62129799168.0,37468598272.0,261.96,191.45,1188.123,10871499776.0,83052396544.0,,,,,54.431,60.307,6.409,5.3076806,7.2624707,1.1702492,,408.0,66.9,159.4,75.0,50,-1.4715000000000003,67.5225,Actionable Watch,1482.60 or below,1482.6,1428.44,1590.92,1645.07,2.0,Strong
INDSWFTLAB,INDSWFTLAB.NS,2026-09-24,403.0,419.79998779296875,393.6000061035156,401.25,640952.0,378.52949981689454,313.86380096435545,243.98980041503907,183.81920001983642,389.26708319390355,373.1492142462331,324.6767910018272,66.61883500679524,21.991187950219835,5.480669894135785,0.808759687389079,419.79998779296875,87.1500015258789,118.28514102808634,-4.418768063927859,320.20001220703125,417.0,403.0,6.080634500991411,12.068481293664357,94.5737550309534,True,False,False,False,False,60.91,25.0,100.0,82.76,43.31,100.0,35.0,52W High Watch,Ind-Swift Laboratories Limited,EQ,INE915B01019,Ind-Swift Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,32936691712.0,28706314240.0,6744245760.0,573249024.0,6.71,,165.767,205012992.0,4417501184.0,,,,,13.502,8.5,1.481,56.445602,,2.2848337,,,25.4,142.70000000000002,81.1,50,-1.4715000000000003,67.51449999999998,Actionable Watch,401.25 or below,401.25,368.26,467.22,500.21,2.0,Strong
ASAHISONG,ASAHISONG.NS,2026-09-24,382.8999938964844,393.0,376.0,388.0,12997.0,373.17999877929685,358.8690008544922,306.79790100097654,269.8140004730225,375.64392285763284,371.2704668561533,351.5752039566075,59.23609533356141,17.487800225503484,4.507165006573063,0.9397142609248923,413.95001220703125,179.63999938964844,43.802767580548306,-6.268875816351638,341.20001220703125,392.54998779296875,377.68332926432294,6.257704090224725,6.039903381296008,53.26881665209804,True,False,True,False,True,71.81,25.0,100.0,97.53,47.89,100.0,75.0,Pre-Breakout Watch,Asahi Songwon Colors Limited,BE,INE228I01012,Asahi Songwon Colors Limited,Basic Materials,Specialty Chemicals,4179173632.0,5827023360.0,5745036800.0,348372992.0,29.55,,230.183,1432080000.0,48026000.0,,,,,14.366999999999999,6.064,48.076,11.998308,,1.5402962,,41.0,26.0,509.0,64.37,50,-1.4715000000000003,67.3625,Actionable Watch,388.00 or below,388.0,361.77,440.46,466.7,2.0,Strong
DIACABS,DIACABS.NS,2026-09-24,374.0,374.0,359.0,360.45001220703125,744181.0,356.32249603271487,339.9321994018555,271.38999938964844,204.54394966125489,368.88750159425354,360.8386285524485,331.5544415419348,52.40204301071999,17.633491894533275,4.8920769308797105,0.7985561238757208,404.0,115.56999969482422,76.22130246530014,-10.77969994875464,316.0,404.0,374.2000020345052,-4.14837816575756,6.453043623642385,71.40616468448975,True,False,False,False,False,61.76,25.0,100.0,88.8,42.95,100.0,35.0,Momentum Watch,Diamond Power Infrastructure Limited,BE,INE989C01038,Diamond Power Infrastructure Limited,Industrials,Specialty Industrial Machinery,231752531968.0,229208227840.0,22981556224.0,2002098944.0,3.8,,-11.466,25365014528.0,358076992.0,,,,,9.458999,8.712,,101.97369,,-33.79557,,,127.2,208.3,79.28,50,-1.4715000000000003,67.2965,Actionable Watch,360.45 or below,360.45,334.0,413.35,439.8,2.0,Strong
LAURUSLABS,LAURUSLABS.NS,2026-09-24,2021.0999755859375,2055.300048828125,2020.0,2026.199951171875,1387808.0,1937.4949951171875,1838.7600024414062,1627.6490051269532,1338.6712512207032,1986.0037865971883,1942.4447655640809,1828.3043066981668,67.3022855516018,46.76700747721479,2.30811413504213,0.42599399253093606,2055.300048828125,823.0999755859375,51.35903974364358,-1.415856418280248,1811.699951171875,2037.199951171875,2023.63330078125,4.009033240834925,5.017099903230782,32.60470884632689,True,False,False,False,True,64.61,25.0,86.12,81.4,29.91,100.0,75.0,Pre-Breakout Watch,Laurus Labs Limited,EQ,INE947Q01028,Laurus Labs Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1041127571456.0,1065610444800.0,72696397824.0,10933699584.0,20.28,28.94202,98.175,25184800768.0,1136999936.0,,,,,25.385999999999996,15.040000000000001,46.369,95.01479,66.577934,19.627195,,12.0,29.099999999999998,125.2,75.0,50,-1.4715000000000003,67.29449999999999,Actionable Watch,2026.20 or below,2026.2,1956.05,2166.5,2236.65,2.0,Strong
RPEL,RPEL.NS,2026-09-24,1694.5,1745.9000244140625,1669.5999755859375,1698.4000244140625,49456.0,1725.6449890136719,1524.66599609375,1308.4444952392578,1036.1302493286132,1699.1702631330772,1681.6411736788546,1549.4931380054018,53.089631790546754,96.21174675166131,5.664846053264381,0.3792635128347294,1943.699951171875,561.2999877929688,63.91761803253826,-12.620256877092517,1507.199951171875,1943.699951171875,1732.0,2.665778533777896,-2.692792445432568,31.160706803027693,True,False,False,False,False,55.2,25.0,69.54,90.18,28.27,100.0,35.0,Neutral Watch,Raghav Productivity Enhancers Limited,EQ,INE912T01018,Raghav Productivity Enhancers Limited,Basic Materials,Chemicals,74503774208.0,74053918720.0,2855442944.0,626982976.0,13.65,,53.258,54112000.0,487760992.0,,,,,27.523002,21.957001,2.213,118.85715,,30.46303,,5.0,48.699999999999996,67.7,88.94,50,-1.4715000000000003,67.22449999999999,Actionable Watch,1698.40 or below,1698.4,1554.08,1987.04,2131.35,2.0,Strong
TMB,TMB.NS,2026-09-24,920.0,920.0,891.5,893.5499877929688,167288.0,909.2,876.2459997558594,806.9024981689453,710.0340003967285,899.4107780776092,898.2093638256008,870.0428889944457,50.03855288419664,27.387510356861394,3.0650227442235667,0.9797752387824379,954.2000122070312,420.0,25.846084454223515,-6.356112307500517,860.0,954.2000122070312,912.8333333333334,0.23556851838932857,-0.03356131354952385,19.762768667997044,True,False,False,False,False,56.87,25.0,65.74,84.08,49.29,100.0,35.0,Neutral Watch,Tamilnad Mercantile Bank Limited,EQ,INE668A01016,Tamilnad Mercantile Bank Limited,Financial Services,Banks - Regional,137504489472.0,112163504128.0,35027791872.0,14441675776.0,91.18,,638.463,15402099712.0,40727900160.0,,,14.521,1.9609999,58.677,41.229,,9.52347,,1.3600631,,137.0,18.3,35.0,86.17,50,-1.4715000000000003,67.1185,Actionable Watch,893.55 or below,893.55,860.0,960.65,994.2,2.0,Strong
JSFB,JSFB.NS,2026-09-24,543.0,544.25,519.6500244140625,522.7000122070312,631380.0,528.317495727539,544.0569946289063,507.155498046875,451.8269990539551,528.0571714502429,531.0963881371423,528.2900020360782,46.56103498431557,23.08795497797283,4.417056521672348,0.8760222114878121,606.9500122070312,330.0,15.685873863552114,-13.880879529707013,477.3999938964844,570.25,543.8499959309896,0.49991092927172964,-4.459872869263826,11.72384426374884,True,False,False,False,False,52.99,25.0,50.46,77.12,45.66,100.0,35.0,Neutral Watch,Jana Small Finance Bank Limited,EQ,INE953L01027,Jana Small Finance Bank Limited,Financial Services,Banks - Regional,55001890816.0,82825756672.0,29423618048.0,3797348096.0,35.96,68.0,424.582,54967619584.0,25493508096.0,,,,,18.67,12.906,,14.463292,7.648529,1.2249694,,,25.1,52.2,91.56,50,-1.4715000000000003,66.9465,Actionable Watch,522.70 or below,522.7,488.07,591.96,626.6,2.0,Strong
ONEPOINT,ONEPOINT.NS,2026-09-24,70.5,72.4000015258789,68.41000366210938,69.30999755859375,5429072.0,58.307999801635745,57.21859992980957,57.91930004119873,54.40060010910034,62.62958226370283,59.85001069470255,58.01807597261425,82.34186099946675,2.9366353535710017,4.236957808414882,1.9375684053129498,72.4000015258789,40.58000183105469,27.406678271181995,-4.267961190830438,53.54999923706055,70.5,67.50333404541016,17.196480003219982,24.792935570904405,17.8941937051202,True,False,False,False,True,70.12,25.0,100.0,51.32,82.81,100.0,75.0,Pre-Breakout Watch,One Point One Solutions Limited,EQ,INE840Y01029,One Point One Solutions Limited,Industrials,Specialty Business Services,14798081024.0,16665384960.0,4026917120.0,451273984.0,1.71,,16.875,2203043072.0,609569984.0,,,,,15.774,11.206000000000001,47.642,32.91228,,3.3351111,,,129.4,72.2,65.77,50,-1.4715000000000003,66.90849999999999,Actionable Watch,69.31 or below,69.31,64.91,78.12,82.52,2.0,Strong
ACE,ACE.NS,2026-09-24,1250.0,1254.4000244140625,1234.0,1241.0,270568.0,1156.5549926757812,1118.5959985351562,1027.7940008544922,955.9150015258789,1210.077920034673,1175.3966034268728,1119.9631893121145,69.10364034914926,38.8221199071648,3.1282933043646093,0.7971983384728164,1268.0,745.0999755859375,29.823258136869324,-2.1293375394321745,1073.800048828125,1268.0,1246.0,2.936299363879602,9.242957746478876,22.061570286210873,True,False,False,False,False,58.02,25.0,86.14,77.79,42.9,100.0,35.0,52W High Watch,Action Construction Equipment Limited,EQ,INE731H01025,Action Construction Equipment Limited,Industrials,Farm & Heavy Construction Machinery,134751469568.0,128440786944.0,34140399616.0,4368600064.0,36.69,47.1,168.988,79000000.0,6374600192.0,,,,,13.841999999999999,12.796,0.393,30.85582,24.036093,6.6992917,,18.0,20.5,22.3,83.28,50,-1.4715000000000003,66.65249999999999,Actionable Watch,1241.00 or below,1241.0,1182.77,1357.47,1415.7,2.0,Strong
VIJIFIN,VIJIFIN.NS,2026-09-24,16.209999084472656,16.219999313354492,15.600000381469727,16.219999313354492,2422961.0,15.695500040054322,12.926400012969971,8.92530002117157,5.848450009822845,15.639324387032657,15.202897540371504,13.035817515213367,69.71935527773245,0.33619583759898375,2.0727241173320023,5.430382684532607,17.239999771118164,2.009999990463257,177.3384278930651,-5.916476051655517,14.449999809265137,17.239999771118164,15.90999984741211,10.265120810956407,12.093980746587917,157.05228938892222,True,False,False,False,False,68.48,25.0,100.0,76.56,100.0,100.0,35.0,Momentum Watch,Viji Finance Limited,BE,INE159N01027,Viji Finance Limited,Financial Services,Credit Services,3536610048.0,2555122176.0,61317000.0,34417000.0,0.23,,1.633,72489000.0,4367000.0,,,,,80.67400500000001,56.130004,31.027,66.565216,,9.375382,,,295.5,,66.67,50,-1.4715000000000003,66.2845,Actionable Watch,16.22 or below,16.22,15.72,17.24,17.73,2.02,Strong
JGCHEM,JGCHEM.NS,2026-09-24,622.75,644.8499755859375,595.9500122070312,601.75,504100.0,605.65,574.6220013427734,498.4610018920898,427.29450073242185,604.972564823253,600.5899068949393,569.0107527482014,51.67034407430635,32.536744796684864,5.407020323503924,0.8131232708427965,675.0,298.3999938964844,40.827929909826935,-10.851851851851857,544.9500122070312,675.0,623.7666625976562,2.312331041639637,2.7754056362083723,42.40918645933829,True,False,False,False,False,60.04,25.0,89.48,87.34,43.46,100.0,35.0,Momentum Watch,J.G.Chemicals Limited,EQ,INE0MB501011,J.G. Chemicals Limited,Basic Materials,Other Industrial Metals & Mining,22126411776.0,20716666880.0,10705680384.0,751880000.0,19.18,,133.758,64480000.0,1603160064.0,,,,,10.2460004,7.023,1.192,29.439522,,4.2214303,,19.0,44.800000000000004,58.8,79.29,50,-1.4715000000000003,66.2685,Actionable Watch,601.75 or below,601.75,552.94,699.36,748.17,2.0,Strong
MANINFRA,MANINFRA.NS,2026-09-24,123.9000015258789,125.44999694824219,123.44999694824219,124.16999816894531,1220698.0,125.12650032043457,113.48540008544921,112.62310005187989,111.61029998779297,124.64493212232735,122.94854792485891,117.23589176395762,58.071751412498294,3.65880631594268,2.946610590236556,0.45348654246667697,158.00999450683594,77.12000274658203,11.253171241835226,-21.416364479670058,114.9000015258789,131.0,124.37333424886067,-1.2250424999943887,7.543737357992053,17.418437984818258,True,False,False,False,False,58.46,25.0,79.02,99.86,30.87,100.0,35.0,Momentum Watch,Man Infraconstruction Limited,EQ,INE949H01023,Man Infraconstruction Limited,Industrials,Engineering & Construction,50201305088.0,44659425280.0,6459210752.0,2166500096.0,5.35,,56.146,639787008.0,6835828224.0,,,,,31.330000000000002,33.541,2.766,23.33271,,2.2233107,,128.0,19.400000000000002,21.2,81.47,50,-1.4715000000000003,66.1925,Actionable Watch,124.17 or below,124.17,118.68,135.15,140.63,2.0,Strong
TREL,TREL.NS,2026-09-24,28.200000762939453,28.579999923706055,27.0,27.799999237060547,108843.0,27.305499935150145,26.22419990539551,25.975299968719483,25.87284998893738,27.63259796651846,27.312485185430614,26.67989069257147,53.98902568985355,1.690513564584662,6.08098421215428,0.5154166122094114,33.5099983215332,21.469999313354492,7.448538715090036,-17.039687766273225,25.149999618530273,31.510000228881836,27.760000228881836,-6.6174040658752205,4.945260389811956,3.8863938687722754,True,False,True,False,False,55.2,25.0,63.0,91.98,33.04,100.0,35.0,Neutral Watch,Transindia Real Estate Limited,EQ,INE0O3901029,Transindia Real Estate Limited,Real Estate,Real Estate Services,6316831744.0,6258134016.0,846400000.0,406100000.0,1.66,,51.95,0.0,14900000.0,,,,,34.827998,48.393002,,15.487951,,0.49489892,,,4.2,51.6,86.13,50,-1.4715000000000003,66.1005,Actionable Watch,27.80 or below,27.8,25.26,32.87,35.41,2.0,Strong
ACUTAAS,ACUTAAS.NS,2026-09-24,3232.0,3366.60009765625,3232.0,3283.699951171875,321714.0,3274.9900024414064,3292.4399951171877,3237.100002441406,2651.7389990234374,3306.3974347900626,3294.3510537384745,3269.3119312822832,49.668914999870914,130.8223024718766,3.9839907548553337,1.0160111911115364,3740.0,1302.0,23.83194395757544,-12.200536064923128,3120.0,3509.89990234375,3236.066650390625,-0.9471854713097416,-1.3666947214745706,-11.054230788739272,True,False,False,False,False,52.85,25.0,38.42,83.34,50.56,100.0,35.0,Neutral Watch,Acutaas Chemicals Limited,EQ,INE00FF01025,Acutaas Chemicals Limited,Basic Materials,Specialty Chemicals,267407441920.0,266097737728.0,14618044416.0,3862220032.0,47.03,73.23627,201.925,355959008.0,2248343040.0,,,,,31.319000000000003,26.421,2.081,69.44929,44.59812,16.175312,,7.000000000000001,59.099999999999994,67.10000000000001,89.59,50,-1.4715000000000003,66.0745,Actionable Watch,3283.70 or below,3283.7,3120.0,3611.1,3774.8,2.0,Strong
CAPITALSFB,CAPITALSFB.NS,2026-09-24,284.6000061035156,287.3999938964844,279.6000061035156,280.54998779296875,47408.0,279.3625,287.875,285.1435009765625,271.5556508636475,279.92265707317387,280.52041061627096,283.35072946335373,48.61315890177439,8.171665595492685,2.912730690091118,2.1565068664510525,323.70001220703125,206.5500030517578,3.312152371241739,-13.330251092627298,267.1499938964844,297.29998779296875,283.4500020345052,0.23222361938484148,-0.7254133992466882,1.8700050873712515,True,False,True,False,False,56.74,25.0,50.05,81.23,90.48,76.5,35.0,Neutral Watch,Capital Small Finance Bank Limited,EQ,INE646H01017,Capital Small Finance Bank Limited,Financial Services,Banks - Regional,12821181440.0,15724793856.0,5140180992.0,1506823040.0,33.11,51.46667,327.575,6855900160.0,3802800128.0,,,10.520999999999999,1.2519999,36.598000000000006,29.315,,8.517064,5.4792743,0.86087155,,179.0,21.4,28.499999999999996,83.72,50,-1.4715000000000003,66.06049999999999,Actionable Watch,280.55 or below,280.55,268.29,305.06,317.32,2.0,Strong
DOLPHIN,DOLPHIN.NS,2026-09-24,729.9000244140625,729.9000244140625,680.4000244140625,685.2999877929688,60219.0,658.1899963378906,545.3569976806641,469.4454977416992,444.40799896240236,684.3017591361794,654.8990112768743,576.72718188732,60.10868470183268,43.35732835281262,6.326766252024363,0.7185862398354217,749.5,322.0,54.20514243510415,-8.565712102339063,555.25,749.5,725.2333374023438,1.7218309894245332,9.089457891815433,81.70489165672947,True,False,True,False,False,62.39,25.0,100.0,95.78,40.15,100.0,35.0,Momentum Watch,Dolphin Offshore Enterprises (India) Limited,EQ,INE920A01037,Dolphin Offshore Enterprises (India) Limited,Energy,Oil & Gas Equipment & Services,26044981248.0,27661320192.0,1428238976.0,720193984.0,17.98,,88.335,2032076032.0,437564992.0,,,,,47.654,50.425,57.496,36.20968,,7.3702383,,,160.60000000000002,30.7,75.0,50,-1.4715000000000003,65.96249999999999,Actionable Watch,685.30 or below,685.3,620.26,815.37,880.41,2.0,Strong
TDPOWERSYS,TDPOWERSYS.NS,2026-09-24,758.0,765.4000244140625,738.1500244140625,742.0,1289180.0,751.7299987792969,689.2919970703125,651.4049981689453,534.0713732910157,750.2819006308124,744.5784162871091,705.1593945059487,51.013256091958404,36.084971869538066,4.863203756002435,0.6256098419679782,817.5499877929688,271.5249938964844,38.93274141014182,-9.24102365861701,680.0,817.5499877929688,767.0,2.755854464323293,0.18903921958068892,24.601175482787575,True,False,False,False,False,55.95,25.0,70.06,86.03,36.9,100.0,35.0,Momentum Watch,TD Power Systems Limited,EQ,INE419M01035,TD Power Systems Limited,Industrials,Specialty Industrial Machinery,226687451136.0,225412349952.0,21243891712.0,2749943040.0,8.77,14.875,34.304,181074000.0,1436436992.0,,,,,17.884000999999998,12.945,1.689,82.7252,48.77311,21.149137,,13.0,72.1,72.0,84.44,50,-1.4715000000000003,65.8745,Actionable Watch,742.00 or below,742.0,687.87,850.25,904.38,2.0,Strong
PVP,PVP.NS,2026-09-24,68.20999908447266,72.04000091552734,65.18000030517578,65.19999694824219,4026689.0,64.0370002746582,46.72079998016358,37.81879999160767,34.21399990081787,63.736776224661114,60.76735910913567,51.091904081300164,61.18473384817512,3.910557254288957,5.997787480562738,1.9254003929994552,72.04000091552734,23.0,90.56525731352335,-9.494730539087037,56.060001373291016,71.9000015258789,67.9066670735677,14.285710464807998,4.958142416799904,125.7617688466425,True,False,True,False,False,68.4,25.0,100.0,93.63,82.39,100.0,35.0,Momentum Watch,PVP Ventures Limited,EQ,INE362A01016,PVP Ventures Limited,Industrials,Conglomerates,16035658752.0,19884365824.0,1181367040.0,49952000.0,0.19,,8.381,2571718912.0,513367008.0,,,,,15.693999999999999,4.2280003,64.735,324.1053,,7.3475723,,,165.2,4500.0,65.69,50,-1.4715000000000003,65.8445,Actionable Watch,65.20 or below,65.2,59.33,76.93,82.8,2.0,Strong
