Symbol,Yahoo_Symbol,Date,Open,High,Low,Close,Volume,SMA20,SMA50,SMA100,SMA200,EMA9,EMA20,EMA50,RSI14,ATR14,ATR_Pct,Volume_Ratio,52W_High,52W_Low,Distance_200DMA_Pct,Distance_52W_High_Pct,Support,Resistance,Pivot,Return_5D_Pct,Return_20D_Pct,Return_60D_Pct,Above_200DMA,Near_200DMA,Recent_200DMA_Cross_Down,Breakout,Near_Breakout,Technical_Score,Trend_Score,Momentum_Score,RSI_Score,Volume_Score,Position_Score,Breakout_Score,Setup,name,series,isin,Company_Name,Sector,Industry,Market_Cap,Enterprise_Value,Revenue,Net_Income,EPS,Forward_EPS,Book_Value,Total_Debt,Total_Cash,Current_Ratio,Quick_Ratio,ROE,ROA,Operating_Margin,Profit_Margin,Debt_to_Equity,PE,Forward_PE,PB,PEG,Dividend_Yield,Revenue_Growth,Profit_Growth,Fundamental_Score,Sector_Score,Market_Adjustment,Overall_Score,Trade_Status,Entry_Zone,Entry_Price,Stop_Loss,Target_1,Target_2,Risk_Reward,Ranking_Quality
RBLBANK,RBLBANK.NS,2026-09-22,404.29998779296875,424.3999938964844,402.8500061035156,423.20001220703125,7366084.0,403.06249847412107,387.85899841308594,371.21149963378906,340.47925003051756,410.2850722204591,404.404158868915,390.8408070850398,64.18455809876484,10.2457344136969,2.42101467820484,1.955154091445729,424.3999938964844,261.6000061035156,24.29539015053026,-0.2827478102522818,375.0,420.3999938964844,404.46666463216144,4.8562947985904215,10.20833651224773,14.672815663237415,True,False,False,True,True,77.98,25.0,82.15,87.63,83.43,100.0,100.0,Strong Breakout Watch,RBL Bank Limited,EQ,INE976G01028,RBL Bank Limited,Financial Services,Banks - Regional,625959174144.0,229205131264.0,79456002048.0,7216269824.0,12.13,20.03055,270.96,152253202432.0,108387999744.0,,,,,13.972001,9.081999999999999,,33.272877,20.149221,1.4895188,,33.0,40.8,367.9,85.3,50,-1.4280000000000004,79.48,Actionable Watch,420.40 or below,420.4,405.03,451.14,466.51,2.0,Very Strong
DICIND,DICIND.NS,2026-09-22,629.9000244140625,667.9500122070312,626.0,654.25,19144.0,606.4349914550781,561.6909967041015,538.206997680664,526.2244978332519,623.7011325248633,606.7606174214174,575.4415304920421,68.25179837363704,28.933258121043707,4.4223550815504336,2.460399570740986,667.9500122070312,450.5,24.32906538823214,-2.0510535154814713,547.2999877929688,642.0,629.6333414713541,10.30093114238586,10.505871715139993,30.38063290466413,True,False,True,True,True,81.22,25.0,95.32,79.5,100.0,100.0,100.0,Strong Breakout Watch,DIC India Limited,EQ,INE303A01010,DIC India Limited,Basic Materials,Specialty Chemicals,5444510208.0,5324805632.0,9844589568.0,289308000.0,31.55,42.77,483.852,32700000.0,153843008.0,2.037,1.236,,,6.84,2.939,0.736,18.800318,13.868366,1.2258915,,50.0,25.4,227.2,78.16,50,-1.4280000000000004,78.568,Actionable Watch,642.00 or below,642.0,598.6,728.8,772.2,2.0,Very Strong
INDSWFTLAB,INDSWFTLAB.NS,2026-09-22,388.0,417.0,386.20001220703125,405.54998779296875,2018072.0,374.4905014038086,306.9520013427734,238.7663005065918,180.7239500808716,381.5766955422321,366.5218945885207,318.14324640257115,68.89135734511709,21.791853569716867,5.373407526975811,1.796728441619382,417.0,87.1500015258789,124.40301222471648,-2.7458062846597686,320.05999755859375,404.0,378.7999979654948,7.075904367780539,25.02311538575881,99.258089827209,True,False,False,True,True,78.42,25.0,100.0,78.22,77.89,100.0,100.0,Strong Breakout Watch,Ind-Swift Laboratories Limited,EQ,INE915B01019,Ind-Swift Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,32936691712.0,28706314240.0,6744245760.0,573249024.0,6.71,,165.767,205012992.0,4417501184.0,,,,,13.502,8.5,1.481,56.445602,,2.2848337,,,25.4,142.70000000000002,81.1,50,-1.4280000000000004,78.064,Actionable Watch,404.00 or below,404.0,371.31,469.38,502.06,2.0,Very Strong
FINCABLES,FINCABLES.NS,2026-09-22,1409.9000244140625,1474.0,1404.300048828125,1468.0999755859375,1669851.0,1329.0775024414063,1195.565,1137.9865002441406,981.9047509765625,1393.685882224859,1341.1874961369294,1242.9338597422864,67.08777993152839,63.68444042850756,4.337881717019325,1.3293306032125065,1498.0,700.7999877929688,49.51551809132455,-1.9959962893232652,1186.5,1498.0,1406.5333251953125,9.567874381369368,16.52974592495793,25.543008802444756,True,False,False,False,True,71.5,25.0,100.0,81.82,61.53,100.0,75.0,Pre-Breakout Watch,Finolex Cables Limited,EQ,INE235A01022,Finolex Cables Limited,Industrials,Electrical Equipment & Parts,204923437056.0,184465883136.0,69386403840.0,8001399808.0,52.26,72.7,397.807,191400000.0,20693999616.0,,,,,11.058,11.532,0.314,25.639112,18.430538,3.3682163,,63.0,44.3,53.2,84.49,50,-1.4280000000000004,75.268,Actionable Watch,1468.10 or below,1468.1,1372.57,1659.15,1754.68,2.0,Very Strong
ENGINERSIN,ENGINERSIN.NS,2026-09-22,286.70001220703125,304.95001220703125,281.5,302.54998779296875,23535059.0,270.56300201416013,249.02200103759765,244.68910049438477,224.00700019836427,276.7936904351308,269.20102374603067,256.3398623571743,74.19169127852356,10.64346310429129,3.517918867534208,3.304186601010086,304.95001220703125,163.5500030517578,35.06273800597863,-0.7870222390524484,243.5,289.6499938964844,280.1333312988281,15.279090768075477,20.836321548349602,25.742898061383567,True,False,False,True,True,80.14,25.0,100.0,67.62,100.0,100.0,100.0,Strong Breakout Watch,Engineers India Limited,EQ,INE510A01028,Engineers India Limited,Industrials,Engineering & Construction,147508019200.0,133204148224.0,38776631296.0,7841243136.0,13.96,13.65,55.825,168019008.0,14473662464.0,,,,,14.229,20.222001,0.534,18.800144,19.227108,4.7012987,,186.0,-5.800000000000001,142.2,71.16,50,-1.4280000000000004,75.12,Actionable Watch,289.65 or below,289.65,273.68,321.58,337.55,2.0,Very Strong
DIVISLAB,DIVISLAB.NS,2026-09-22,9444.0,9444.0,9315.5,9352.0,293678.0,9290.15,8544.19,7638.965,6948.425,9325.072953834395,9182.216795046052,8605.56718543145,61.275887491221496,182.72349124726634,1.9538440039271423,0.5858152473180289,9615.0,5636.5,34.591652065036314,-2.7353094123764965,8497.0,9615.0,9415.833333333334,1.6742770167427645,6.947223969352168,42.14926280589755,True,False,False,False,False,60.98,25.0,97.61,93.45,35.5,100.0,35.0,52W High Watch,Divi's Laboratories Limited,EQ,INE361B01024,Divi's Laboratories Limited,Healthcare,Drug Manufacturers - Specialty & Generic,2441779871744.0,2409519906816.0,112299999232.0,29250000896.0,110.0,150.47398,631.374,70000000.0,32330000384.0,,,,,36.655998000000004,26.046000000000003,0.042,83.61818,61.126846,14.568227,,32.0,27.800000000000004,65.7,99.79,50,-1.4280000000000004,75.076,Actionable Watch,9352.00 or below,9352.0,9077.91,9900.17,10174.26,2.0,Very Strong
AVTNPL,AVTNPL.NS,2026-09-22,90.0999984741211,100.0,90.0999984741211,98.26000213623047,4545400.0,89.01249923706055,80.20339950561524,74.91779975891113,69.78499994277954,90.04061427595063,88.05221720805486,82.46915365553966,70.8935149036714,4.445641933946609,4.524365802254965,8.408523179814363,100.0,53.5,40.8039008623617,-1.7399978637695268,83.56999969482422,97.0,89.1500015258789,13.937853165822833,12.748135875881172,38.08318870077723,True,False,True,True,True,81.13,25.0,100.0,74.21,100.0,100.0,100.0,Strong Breakout Watch,AVT Natural Products Limited,EQ,INE488D01021,AVT Natural Products Limited,Basic Materials,Specialty Chemicals,13132972032.0,12797450240.0,8220240896.0,837910976.0,5.5,1.78,36.729,1136055040.0,1471576960.0,,,,,15.254000000000001,10.193000000000001,20.311,15.679999,48.449436,2.3480084,,100.0,82.19999999999999,155.0,65.25,50,-1.4280000000000004,73.35,Actionable Watch,97.00 or below,97.0,90.33,110.34,117.01,2.0,Very Strong
SANSERA,SANSERA.NS,2026-09-22,4489.89990234375,4630.0,4393.2998046875,4586.5,914978.0,4013.975,3745.6499951171877,3318.96400390625,2681.46700012207,4196.576200919723,4052.843208095097,3773.1487068136403,73.50731890521709,169.0735563761509,3.6863306742865123,4.056459290900567,4630.0,1364.199951171875,71.04443201393886,-0.9395248380129617,3733.699951171875,4328.0,4266.0,18.462175732697773,20.999868091280828,43.49853169600284,True,False,False,True,True,80.35,25.0,100.0,68.99,100.0,100.0,100.0,Strong Breakout Watch,Sansera Engineering Limited,EQ,INE953O01021,Sansera Engineering Limited,Consumer Cyclical,Auto Parts,241607884800.0,243414597632.0,37528739840.0,3484250112.0,52.04,90.67455,496.13,5911529984.0,3989530112.0,,,,,13.137001000000001,9.284,19.023,74.39854,42.69886,7.803801,,10.0,33.300000000000004,38.3,63.14,50,-1.4280000000000004,72.038,Actionable Watch,4328.00 or below,4328.0,4074.39,4835.22,5088.83,2.0,Very Strong
KINGFA,KINGFA.NS,2026-09-22,6062.0,6300.0,6056.0,6168.5,21396.0,6011.525,5663.2,5422.867001953125,4847.103507080078,6009.239291774968,5963.265090510976,5734.89121897837,59.36848034982488,215.65694402533398,3.4961002516873467,1.4407741231688143,6347.0,3649.89990234375,27.261569533016594,-2.812352292421616,5675.5,6347.0,5968.666666666667,7.203684393465415,4.382773500296144,19.486682808716704,True,False,False,False,False,62.56,25.0,74.35,97.26,65.43,100.0,35.0,52W High Watch,Kingfa Science & Technology (India) Limited,EQ,INE473D01015,Kingfa Science & Technology (India) Limited,Basic Materials,Specialty Chemicals,77974642688.0,73916948480.0,22221914112.0,2256750080.0,170.42,,1032.595,154038000.0,4208699904.0,,,,,15.831000000000001,10.1560004,1.101,33.76364,,5.5723686,,32.0,49.1,80.10000000000001,85.33,50,-1.4280000000000004,70.24000000000001,Actionable Watch,6168.50 or below,6168.5,5845.01,6815.47,7138.96,2.0,Very Strong
DOLPHIN,DOLPHIN.NS,2026-09-22,694.0,745.0,668.4000244140625,724.2999877929688,205611.0,647.8849975585938,527.4139978027343,461.7609979248047,439.23999893188477,674.3979601937706,642.3133671671453,562.5216905955477,69.76907175631627,44.47674186093053,6.1406520240952425,2.5159117397834794,745.0,322.0,64.89845859991674,-2.778525128460574,555.25,741.4000244140625,687.5666707356771,11.25105619743798,17.49533189233139,96.52693305740682,True,False,True,False,False,68.47,25.0,100.0,76.46,100.0,100.0,35.0,52W High Watch,Dolphin Offshore Enterprises (India) Limited,EQ,INE920A01037,Dolphin Offshore Enterprises (India) Limited,Energy,Oil & Gas Equipment & Services,26044981248.0,27661320192.0,1428238976.0,720193984.0,17.98,,88.335,2032076032.0,437564992.0,,,,,47.654,50.425,57.496,36.20968,,7.3702383,,,160.60000000000002,30.7,75.0,50,-1.4280000000000004,69.654,Actionable Watch,724.30 or below,724.3,657.58,857.73,924.45,2.0,Strong
GCSL,GCSL.NS,2026-09-22,639.7999877929688,645.25,617.0499877929688,639.2000122070312,789628.0,585.8549957275391,542.2389978027344,481.39599975585935,410.84874984741214,612.2792841760692,588.3078685535945,544.3119055957632,73.39092140754543,23.60091371467797,3.6922580200192234,1.015568018201379,645.25,213.14999389648438,55.58037171694645,-0.937619185272176,493.0,639.0,630.8833211263021,6.258835537873919,24.807181828864167,51.97337207116328,True,False,False,False,True,67.96,25.0,100.0,69.22,50.54,100.0,75.0,Pre-Breakout Watch,Gretex Corporate Services Limited,EQ,INE199P01028,Gretex Corporate Services Limited,Financial Services,Capital Markets,14127630336.0,15163009024.0,1731852032.0,316399008.0,13.4,,70.265,148556000.0,7854000.0,,,,,44.474998,18.269,6.793,44.891792,,8.561161,,12.0,68.2,845.2,75.0,50,-1.4280000000000004,69.348,Actionable Watch,639.00 or below,639.0,603.6,709.8,745.2,2.0,Strong
IRISDOREME,IRISDOREME.NS,2026-09-22,64.80999755859375,68.0,63.20000076293945,66.23999786376953,2598174.0,60.64649982452393,55.61599998474121,47.01950004577637,40.23404998779297,62.84811969698065,60.879029845263815,55.85743566837419,70.32664630452777,3.112185395763315,4.698347669279665,2.3298276020617865,68.0,26.350000381469727,64.63666442693881,-2.588238435633039,54.22999954223633,66.72000122070312,64.8933334350586,14.02994954342165,14.999999337726155,67.95131889003525,True,False,False,False,True,75.78,25.0,100.0,75.35,96.54,100.0,75.0,Pre-Breakout Watch,Iris Clothings Limited,EQ,INE01GN01025,Iris Clothings Limited,Consumer Cyclical,Apparel Manufacturing,11056355328.0,11388783616.0,2007076992.0,175747008.0,0.85,,7.492,343131008.0,10733000.0,,,,,13.152,8.756,24.205,68.34117,,7.753604,,,26.3,50.0,63.15,50,-1.4280000000000004,69.3,Actionable Watch,66.24 or below,66.24,61.57,75.58,80.24,2.0,Strong
NRL,NRL.NS,2026-09-22,155.0,158.35000610351562,152.0,158.35000610351562,290325.0,131.59000091552736,119.38240020751954,95.82760028839111,74.80085010528565,141.96300309607977,133.5702708169082,119.3365687579128,83.99983081696448,5.688689361358077,3.592478144673579,2.517135290657273,158.35000610351562,45.099998474121094,111.695463194109,0.0,119.9000015258789,150.85000610351562,148.586669921875,16.992980393668855,31.94734045897536,88.71409747658083,True,False,False,True,True,77.2,25.0,100.0,48.0,100.0,100.0,100.0,Strong Breakout Watch,Nupur Recyclers Limited,BE,INE0JM501013,Nupur Recyclers Limited,Industrials,Waste Management,9348488192.0,9741969408.0,2451158016.0,171548992.0,2.47,,19.419,334320992.0,69764000.0,,,,,9.1630004,6.999,22.74,54.797573,,6.969978,,,55.60000000000001,80.80000000000001,59.16,50,-1.4280000000000004,68.55600000000001,Actionable Watch,150.85 or below,150.85,142.32,167.92,176.45,2.0,Strong
SURAKSHA,SURAKSHA.NS,2026-09-22,351.8999938964844,358.04998779296875,341.0,353.3999938964844,177064.0,335.33000030517576,296.66500091552734,289.0724992370605,280.1179494476318,338.0392966374369,329.81360979075623,309.3169305541078,70.69549381510642,14.535842929822598,4.113141816884225,1.503368833692837,360.0,224.10000610351562,26.161138403789685,-1.8333350287543349,300.0,360.0,348.06667073567706,9.394832765932758,9.377897623208709,29.308455792611767,True,False,True,False,True,70.16,25.0,92.2,74.61,67.62,100.0,75.0,Pre-Breakout Watch,Suraksha Diagnostic Limited,EQ,INE877V01027,Suraksha Diagnostic Limited,Healthcare,Diagnostics & Research,16824688640.0,17835147264.0,3254732032.0,357976992.0,6.9,9.8,47.173,1303410944.0,263484000.0,,,,,21.802,10.998999,53.533,46.81884,32.964283,6.848197,,15.0,20.7,38.9,69.65,50,-1.4280000000000004,68.528,Actionable Watch,353.40 or below,353.4,331.6,397.01,418.81,2.0,Strong
QMSMEDI,QMSMEDI.NS,2026-09-22,190.0,195.52000427246094,183.2100067138672,192.8000030517578,72067.0,161.64950103759764,136.25120071411132,115.09140052795411,100.60870021820068,173.28777323049457,161.8596964395049,141.90812144212924,81.77215759615937,7.8361427586067185,4.064389333283921,2.092455725457916,195.52000427246094,68.94999694824219,91.63352934051643,-1.391162623397224,141.22000122070312,186.22000122070312,184.45000203450522,16.270651631794088,31.874149846947653,92.31920503915991,True,False,False,True,True,76.1,25.0,100.0,52.46,88.24,100.0,100.0,Strong Breakout Watch,QMS Medical Allied Services Limited,BE,INE0FMW01018,QMS Medical Allied Services Limited,Healthcare,Medical Instruments & Supplies,3206535168.0,3727517952.0,1832480000.0,108558000.0,5.24,,29.669,744809024.0,66601000.0,,,,,12.031999,5.924,65.354,31.64504,,5.588999,,32.0,22.3,25.0,60.68,50,-1.4280000000000004,68.504,Actionable Watch,186.22 or below,186.22,174.47,209.73,221.48,2.0,Strong
ROSSTECH,ROSSTECH.NS,2026-09-22,1363.800048828125,1505.0,1363.699951171875,1494.0999755859375,1050398.0,1217.5299926757812,1106.0859936523439,1043.8954986572267,884.4594995117187,1334.5209005283195,1247.9703108272952,1142.9641604097662,85.13849283516039,73.67415310981315,4.931005576177761,2.1021758682399128,1505.0,551.9000244140625,68.92802625906347,-0.7242541138911984,1035.0,1464.9000244140625,1351.2999674479167,18.07333228697965,42.24782313651734,54.1262572681511,True,False,False,True,True,75.14,25.0,100.0,45.72,88.58,100.0,100.0,Strong Breakout Watch,Rossell Techsys Limited,EQ,INE0OJW01016,Rossell Techsys Limited,Industrials,Aerospace & Defense,47883071488.0,51390930944.0,5523642880.0,257326000.0,6.8,,41.178,4094053888.0,474984000.0,,,,,11.858,4.659,264.369,186.08823,,30.730001,,2.0,77.10000000000001,117.19999999999999,61.86,50,-1.4280000000000004,68.4,Actionable Watch,1464.90 or below,1464.9,1354.39,1685.92,1796.43,2.0,Strong
LAURUSLABS,LAURUSLABS.NS,2026-09-22,2018.0,2032.800048828125,2002.199951171875,2006.5,1485458.0,1925.304998779297,1819.79400390625,1610.8880053710936,1328.4977514648438,1961.4434318168956,1923.0630018408333,1811.5015021762852,66.29519818915074,48.429779774794966,2.4136446436478924,0.4244960188906212,2032.800048828125,823.0999755859375,51.03525751455502,-1.2937843465365195,1796.5,2023.5,2001.6000162760417,4.130986277305304,7.517953729450255,32.232764446857146,True,False,False,False,True,65.61,25.0,90.82,83.41,29.86,100.0,75.0,Pre-Breakout Watch,Laurus Labs Limited,EQ,INE947Q01028,Laurus Labs Limited,Healthcare,Drug Manufacturers - Specialty & Generic,1041127571456.0,1065610444800.0,72696397824.0,10933699584.0,20.28,28.94202,98.175,25184800768.0,1136999936.0,,,,,25.385999999999996,15.040000000000001,46.369,95.01479,66.577934,19.627195,,12.0,29.099999999999998,125.2,75.0,50,-1.4280000000000004,67.938,Actionable Watch,2006.50 or below,2006.5,1933.86,2151.79,2224.43,2.0,Strong
OPTIEMUS,OPTIEMUS.NS,2026-09-22,590.0,708.9000244140625,590.0,708.9000244140625,8044819.0,582.4524993896484,585.1769995117188,519.0894995117187,470.3070002746582,610.0945107616316,590.7906450015071,568.3356912995038,74.37166931002386,32.460707081884074,4.579024681049249,12.420021061247905,713.0,288.0,50.73133591464012,-0.5750316389814158,540.0,622.7000122070312,594.8666788736979,17.18323995528024,18.982886696599643,52.55003352533512,True,False,False,True,True,80.09,25.0,100.0,67.26,100.0,100.0,100.0,Strong Breakout Watch,Optiemus Infracom Limited,EQ,INE350C01017,Optiemus Infracom Limited,Technology,Electronics & Computer Distribution,54546194432.0,57416110080.0,22162569216.0,726640000.0,8.1,,87.569,3728220928.0,418145984.0,,,,,2.693,3.279,45.355,74.68518,,6.9082665,,,102.8,46.0,52.69,50,-1.4280000000000004,67.702,Actionable Watch,622.70 or below,622.7,574.01,720.08,768.77,2.0,Strong
SHREEJISPG,SHREEJISPG.NS,2026-09-22,713.5499877929688,723.6500244140625,695.5999755859375,719.3499755859375,1156579.0,680.5574951171875,652.3209948730469,562.7464978027343,463.8239984130859,700.3478526201164,684.1144535807712,641.9052280224959,67.01024616841445,24.922336309870545,3.4645634469606215,0.9998662613529804,723.6500244140625,222.0,55.09115053276692,-0.5942166355354939,628.0,721.5,711.6500040690104,5.168125085663378,11.440739827410917,46.4176660816584,True,False,False,False,True,69.8,25.0,100.0,81.98,50.0,100.0,75.0,Pre-Breakout Watch,Shreeji Shipping Global Limited,EQ,INE1B6101010,Shreeji Shipping Global Limited,Industrials,Marine Shipping,111436087296.0,110011154432.0,7570339840.0,1597760000.0,10.17,,47.287,2780730112.0,4205489920.0,,,,,29.181,21.105999999999998,36.166,67.25664,,14.464864,,28.999999999999996,29.599999999999998,7.1,66.05,50,-1.4280000000000004,66.872,Actionable Watch,719.35 or below,719.35,681.97,794.12,831.5,2.0,Strong
JSWINFRA,JSWINFRA.NS,2026-09-22,351.45001220703125,375.5,351.29998779296875,367.6000061035156,17123163.0,338.8175018310547,335.27700073242187,315.25750030517577,290.1131507873535,344.43913435524075,339.9944307910346,332.63545823693204,69.34341432643326,11.57601362795813,3.149078736603269,3.9893644365513214,375.5,233.4199981689453,26.709184022119103,-2.103859892539117,317.8999938964844,356.95001220703125,348.8333435058594,12.812643614539908,6.875997399950351,14.108338683264288,True,False,True,True,True,77.85,25.0,75.04,77.31,100.0,100.0,100.0,Strong Breakout Watch,JSW Infrastructure Limited,EQ,INE880J01026,JSW Infrastructure Limited,Industrials,Marine Shipping,754395512832.0,733462528000.0,55882498048.0,14852599808.0,7.1,11.20105,52.166,68989198336.0,23128999936.0,,,,,35.162997000000004,26.578000000000003,59.002,45.894367,29.091024,6.2464056,,26.0,18.099999999999998,-10.299999999999999,53.9,50,-1.4280000000000004,66.842,Actionable Watch,356.95 or below,356.95,339.59,391.68,409.04,2.0,Strong
SHIVAUM,SHIVAUM.NS,2026-09-22,460.3500061035156,519.0,460.0,515.0499877929688,682178.0,459.2074996948242,439.115,399.8730001831055,354.4627496337891,475.53876118800633,462.9848130366605,440.2432685834706,84.59565085034315,19.122022532789835,3.712653720220296,7.7194562711289025,519.0,275.0,45.304404574271715,-0.761081350102355,400.0,484.8999938964844,472.81666056315106,9.585103785738024,15.950016577873471,22.63094947451636,True,False,False,True,True,77.02,25.0,100.0,46.81,100.0,100.0,100.0,Strong Breakout Watch,Shiv Aum Steels Limited,EQ,INE719F01016,Shiv Aum Steels Limited,Basic Materials,Steel,6392187904.0,7129601024.0,6026452992.0,94641000.0,5.31,,88.814,970963968.0,224266000.0,,,,,4.705,1.5700001000000001,80.361,88.512245,,5.2919583,,,25.2,149.10000000000002,54.7,50,-1.4280000000000004,66.664,Actionable Watch,484.90 or below,484.9,456.22,542.27,570.95,2.0,Strong
DYNAMATECH,DYNAMATECH.NS,2026-09-22,12205.0,12695.0,12102.0,12516.0,35973.0,11796.3,11223.5,10963.02,10307.805,12068.433729081064,11833.813733699568,11409.344166376866,68.33371109097017,452.40132271589937,3.614583914316869,2.092043395957581,12875.0,6716.0,21.422553104176888,-2.7883495145631043,11215.0,12454.0,12102.333333333334,3.6865214149614856,8.702449192287641,20.42721062253441,True,False,False,True,True,77.7,25.0,83.75,79.33,88.22,100.0,100.0,Strong Breakout Watch,Dynamatic Technologies Limited,EQ,INE221B01012,Dynamatic Technologies Limited,Consumer Cyclical,Auto Parts,81979506688.0,87660617728.0,16752199680.0,424300000.0,62.9,187.6,1168.799,6378899968.0,676499968.0,,,,,8.34,2.533,80.387,191.90779,64.344345,10.327696,,7.000000000000001,14.499999999999998,93.10000000000001,53.09,50,-1.4280000000000004,66.428,Actionable Watch,12454.00 or below,12454.0,11775.4,13811.2,14489.81,2.0,Strong
PAISALO,PAISALO.NS,2026-09-22,93.0,94.05000305175781,92.51000213623047,93.43000030517578,19177191.0,78.54250030517578,73.65940017700196,65.50619987487794,51.117449884414675,87.23594448480998,81.48441515599583,74.33338900238275,86.4623678667319,3.193276328773513,3.417827591076882,1.0989258566601738,94.87999725341797,30.0,82.77515900428727,-1.5282430335335495,65.11000061035156,94.87999725341797,92.51666514078777,10.607314969798542,34.83908077743849,58.087991061602516,True,False,False,False,True,64.48,25.0,100.0,43.08,53.46,100.0,75.0,Pre-Breakout Watch,Paisalo Digital Limited,EQ,INE420C01059,Paisalo Digital Limited,Financial Services,Credit Services,77218177024.0,119398055936.0,5492994048.0,2513491968.0,2.77,3.8,19.859,43596742656.0,1500088064.0,,,,,63.73799999999999,45.757999999999996,243.153,30.494585,22.228949,4.253487,,12.0,20.7,28.799999999999997,72.85,50,-1.4280000000000004,66.4,Actionable Watch,93.43 or below,93.43,88.64,103.01,107.8,2.0,Strong
WELSPUNLIV,WELSPUNLIV.NS,2026-09-22,215.39999389648438,224.0,215.32000732421875,221.50999450683594,5106886.0,205.09149932861328,182.37659942626954,166.06699905395507,146.73344997406005,211.81598214692437,204.12566349270625,187.75105925564839,75.69545688900354,7.0730043405864365,3.1930858724156392,1.3226567232016404,224.0,107.0999984741211,50.960803106582105,-1.1116095951625327,187.30999755859375,218.1999969482422,216.11666361490884,9.859638517381232,16.40041563561596,39.45479703715886,True,False,False,True,True,73.89,25.0,100.0,64.61,61.29,100.0,100.0,Strong Breakout Watch,Welspun Living Limited,EQ,INE192B01031,Welspun Living Limited,Consumer Cyclical,Textile Manufacturing,191157354496.0,205272760320.0,99339902976.0,2776199936.0,2.91,9.22,51.269,23147900928.0,10245999616.0,,,,,8.4680006,2.795,46.501,69.28866,21.868763,3.932786,,5.0,23.7,83.7,57.82,50,-1.4280000000000004,66.03399999999999,Actionable Watch,218.20 or below,218.2,207.59,239.42,250.03,2.0,Strong
ACE,ACE.NS,2026-09-22,1240.199951171875,1263.0999755859375,1235.0999755859375,1241.9000244140625,237155.0,1146.559991455078,1108.8599987792968,1020.776000366211,952.7525015258789,1189.459243950661,1159.5005572950597,1109.3544577290552,71.80753596978124,40.71145252893631,3.2781586060556105,0.6995940434134454,1268.0,745.0999755859375,30.348650087520102,-2.058357696051849,1073.800048828125,1268.0,1239.6333414713542,9.698794381767929,7.542429156833275,21.27929925918579,True,False,False,False,False,56.1,25.0,82.11,72.38,39.49,100.0,35.0,52W High Watch,Action Construction Equipment Limited,EQ,INE731H01025,Action Construction Equipment Limited,Industrials,Farm & Heavy Construction Machinery,134751469568.0,128440786944.0,34140399616.0,4368600064.0,36.69,47.1,168.988,79000000.0,6374600192.0,,,,,13.841999999999999,12.796,0.393,30.85582,24.036093,6.6992917,,18.0,20.5,22.3,83.28,50,-1.4280000000000004,65.54400000000001,Actionable Watch,1241.90 or below,1241.9,1180.83,1364.03,1425.1,2.0,Strong
BLUESTONE,BLUESTONE.NS,2026-09-22,850.7000122070312,950.0,847.9500122070312,930.4000244140625,3686276.0,842.6450073242188,808.896005859375,663.7490042114258,572.2280020141602,862.80884075919,847.9388787864907,791.484114559749,65.13032237355273,45.86266660939755,4.929349248274199,4.315457388136788,950.0,399.79998779296875,62.59253674045806,-2.0631553248355305,770.0999755859375,904.0,843.9333292643229,12.292563891334375,14.772096020913006,70.44976935564272,True,False,False,True,True,82.86,25.0,100.0,85.74,100.0,100.0,100.0,Strong Breakout Watch,BlueStone Jewellery and Lifestyle Limited,EQ,INE304W01038,BlueStone Jewellery and Lifestyle Limited,Consumer Cyclical,Luxury Goods,126584791040.0,137570271232.0,26805919744.0,563169984.0,3.92,8.66667,118.287,19838949376.0,8568280064.0,,,,,6.431000000000001,2.101,110.033,211.36479,95.60188,7.0045733,,,49.6,,41.91,50,-1.4280000000000004,65.052,Actionable Watch,904.00 or below,904.0,835.21,1041.59,1110.38,2.0,Strong
LUMAXTECH,LUMAXTECH.NS,2026-09-22,2085.0,2129.89990234375,2067.300048828125,2116.39990234375,136782.0,1997.8599975585937,1828.552001953125,1720.78400390625,1650.946002807617,2038.0437251981934,1994.9134733005353,1880.3871350646646,64.23428652979308,76.20248865760597,3.6005713557828827,0.8953353956685725,2148.699951171875,1094.800048828125,28.193163116454258,-1.5032368205020408,1893.699951171875,2148.699951171875,2082.63330078125,6.282320617088621,9.53884007487349,38.002082422774166,True,False,True,False,True,70.0,25.0,99.48,87.53,46.34,100.0,75.0,Pre-Breakout Watch,Lumax Auto Technologies Limited,EQ,INE872H01027,Lumax Auto Technologies Limited,Consumer Cyclical,Auto Parts,135722442752.0,147238535168.0,52075732992.0,3240774912.0,47.45,66.88,177.561,12311004160.0,3452581120.0,,,,,10.384,6.2230001999999995,83.409,41.96628,29.774225,11.214738,,28.000000000000004,32.9,109.00000000000001,60.38,50,-1.4280000000000004,64.724,Actionable Watch,2116.40 or below,2116.4,2002.1,2345.01,2459.31,2.0,Strong
